,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24165,"or_(gt('ma_volume_33', 'lag_volume_42'), or_(gt('ma_low_33', 'ma_low_24'), gt('ma_low_9', 'lag_low_35')))",1.0%,116918.97703677377,101120.55962520231,1163.7100970760914,239.0597493253656,2024-08-03 08:58:25.541608+00:00
