,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23930,"or_(gt('lag_volume_9', 'ma_volume_21'), or_(or_(gt('lag_volume_39', 'Volume'), gt('lag_low_3', 'ma_low_30')), gt('lag_high_17', 'lag_open_4')))",1.0%,116918.97703677377,94962.96989411829,1163.7100970760914,486.7553292395174,2024-08-03 08:58:23.285333+00:00
