,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,100,11318,"or_(gt('ma_high_21', 'ma_low_37'), gt('ma_volume_43', 'ma_volume_9'))",1.0%,116918.97703677377,172519.26921337895,1163.7100970760914,650.243320971987,2024-09-11 05:47:50.830779+00:00,"(118661.22617557546,)"
