,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24121,"or_(and_(gt('lag_close_48', 'lag_low_48'), and_(gt('ma_volume_27', 'ma_volume_48'), gt('lag_low_9', 'lag_high_48'))), or_(gt('ma_high_5', 'ma_high_23'), gt('ma_volume_17', 'ma_volume_23')))",1.0%,116918.97703677377,117770.37837617658,1163.7100970760914,673.3540545339893,2024-08-03 08:58:26.004065+00:00
