,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24488,"or_(gt('ma_volume_36', 'ma_volume_28'), gt('ma_close_11', 'ma_close_22'))",1.0%,116918.97703677377,119710.98693923905,1163.7100970760914,649.764549921746,2024-08-03 08:58:24.264213+00:00
