,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24242,"or_(or_(gt('ma_high_11', 'ma_close_6'), gt('ma_open_2', 'lag_open_33')), gt('lag_volume_45', 'ma_volume_23'))",1.0%,116918.97703677377,107331.28999768295,1163.7100970760914,926.8482351457316,2024-08-03 08:58:23.560690+00:00
