,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24938,"or_(or_(or_(gt('lag_low_45', 'ma_open_38'), or_(gt('lag_volume_18', 'percentage_volume_57'), gt('lag_high_33', 'lag_open_36'))), gt('lag_close_37', 'lag_open_10')), gt('ma_volume_7', 'percentage_volume_37'))",1.0%,116918.97703677377,107738.1482152978,1163.7100970760914,1000,2024-08-12 15:41:31.195398+00:00,"(214476.2964305956,)"
