,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24047,"or_(gt('ma_volume_48', 'ma_volume_23'), gt('ma_low_5', 'lag_low_38'))",1.0%,116918.97703677377,245421.64793027658,1163.7100970760914,753.9869985236675,2024-08-03 08:58:25.831189+00:00
