,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23435,"or_(gt('lag_close_36', 'ma_open_46'), gt('ma_close_13', 'ma_low_49'))",1.0%,116918.97703677377,111346.76752124752,1163.7100970760914,873.4110207347537,2024-08-03 08:58:23.828612+00:00
