,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23825,"or_(gt('lag_volume_32', 'lag_volume_4'), gt('ma_close_12', 'ma_low_25'))",1.0%,116918.97703677377,76603.85772638122,1163.7100970760914,816.2464632044216,2024-08-03 08:58:25.832501+00:00
