,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24148,"or_(gt('ma_close_9', 'ma_close_41'), gt('ma_volume_11', 'ma_volume_21'))",1.0%,116918.97703677377,93458.63183896002,1163.7100970760914,690.440269101657,2024-08-03 08:58:26.549738+00:00
