,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24874,"or_(or_(gt('lag_high_29', 'lag_close_41'), gt('ma_close_2', 'ma_close_23')), gt('ma_volume_17', 'percentage_volume_37'))",1.0%,116918.97703677377,134252.29873649133,1163.7100970760914,1000,2024-08-11 05:09:43.960292+00:00,"(214476.2964305956,)"
