,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23718,"or_(gt('ma_high_15', 'ma_close_22'), and_(gt('lag_close_41', 'lag_open_16'), gt('lag_low_45', 'lag_open_26')))",1.0%,116918.97703677377,81591.87973212918,1163.7100970760914,820.4972330676169,2024-08-03 08:58:26.429979+00:00
