,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24594,"or_(gt('ma_volume_12', 'percentage_volume_37'), gt('Low', 'ma_low_7'))",1.0%,116918.97703677377,130343.14486060174,1163.7100970760914,1000,2024-08-12 08:45:55.557190+00:00,"(214476.2964305956,)"
