,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24243,"or_(gt('ma_high_5', 'ma_close_41'), gt('ma_high_41', 'lag_low_18'))",1.0%,116918.97703677377,89716.09232666728,1163.7100970760914,901.5565999585485,2024-08-03 08:58:24.238419+00:00
