,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24141,"or_(gt('ma_open_14', 'ma_open_38'), gt('ma_volume_36', 'ma_volume_26'))",1.0%,116918.97703677377,132460.15837809714,1163.7100970760914,785.8044820418249,2024-08-03 08:58:23.578589+00:00
