,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24690,"or_(or_(gt('ma_low_32', 'lag_close_19'), or_(gt('lag_low_47', 'lag_low_49'), and_(gt('ma_volume_29', 'lag_volume_26'), gt('lag_volume_27', 'lag_volume_6')))), or_(or_(or_(gt('ma_volume_13', 'ma_volume_25'), gt('lag_close_46', 'ma_high_14')), gt('ma_volume_46', 'lag_volume_26')), gt('ma_low_10', 'ma_open_37')))",1.0%,116918.97703677377,208490.53153894213,1163.7100970760914,944.2516830510647,2024-08-11 18:59:09.946926+00:00,"(176608.62355531627,)"
