,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23855,"or_(gt('ma_open_21', 'lag_open_41'), gt('lag_close_42', 'lag_low_19'))",1.0%,116918.97703677377,69903.41288329786,1163.7100970760914,1301.5004203272044,2024-08-03 08:58:25.453654+00:00
