,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24680,"or_(gt('ma_volume_7', 'percentage_volume_37'), and_(or_(gt('lag_open_16', 'ma_close_30'), gt('ma_volume_2', 'ma_volume_37')), gt('lag_open_37', 'ma_close_43')))",1.0%,116918.97703677377,107738.1482152978,1163.7100970760914,1000,2024-08-11 12:04:57.513619+00:00,"(214476.2964305956,)"
