,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24553,"or_(gt('ma_volume_46', 'ma_volume_27'), or_(gt('ma_close_35', 'ma_low_27'), gt('ma_volume_15', 'ma_volume_48')))",1.0%,116918.97703677377,118122.56183193235,1163.7100970760914,934.0059188561407,2024-08-12 08:45:55.653928+00:00,"(106921.57066862432,)"
