,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24718,"or_(gt('ma_close_24', 'ma_open_16'), gt('lag_high_31', 'percentage_low_57'))",1.0%,116918.97703677377,148195.7778409429,1163.7100970760914,1573.4245231226284,2024-08-12 01:52:05.698948+00:00,"(139702.89496348385,)"
