,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24721,"or_(gt('ma_high_32', 'ma_low_5'), gt('ma_volume_6', 'percentage_volume_37'))",1.0%,116918.97703677377,107738.1482152978,1163.7100970760914,1000,2024-08-12 01:52:05.963634+00:00,"(214476.2964305956,)"
