,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24689,"or_(gt('lag_volume_49', 'lag_volume_13'), gt('ma_close_31', 'ma_low_27'))",1.0%,116918.97703677377,107738.1482152978,1163.7100970760914,1000,2024-08-11 05:09:43.951901+00:00,"(140132.28539724433,)"
