,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24789,"or_(gt('ma_volume_31', 'ma_volume_37'), or_(gt('lag_close_14', 'ma_open_4'), gt('lag_low_44', 'percentage_close_57')))",1.0%,116918.97703677377,148934.82580751178,1163.7100970760914,1080.1730318056184,2024-08-12 08:45:55.297034+00:00,"(128860.34272254584,)"
