,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,13556,"or_(or_(gt('ma_high_37', 'ma_low_12'), or_(and_(gt('ma_open_19', 'ma_open_3'), gt('ma_close_16', 'ma_close_28')), gt('ma_open_35', 'lag_close_1'))), gt('ma_high_33', 'lag_low_27'))",1.0%,116918.97703677377,137065.55172929872,1163.7100970760914,1000,2024-08-13 05:43:30.004003+00:00,"(270211.1589999929,)"
