,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24308,"or_(or_(gt('ma_volume_37', 'ma_volume_22'), gt('ma_high_21', 'ma_high_37')), gt('ma_volume_7', 'ma_volume_21'))",1.0%,116918.97703677377,136781.17794410983,1163.7100970760914,561.4910658071277,2024-08-03 08:58:23.983914+00:00
