,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23910,"or_(gt('lag_high_26', 'ma_open_37'), gt('lag_high_5', 'ma_low_22'))",1.0%,116918.97703677377,111226.42942393787,1163.7100970760914,618.0456075351591,2024-08-03 08:58:25.773067+00:00
