,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23997,"or_(or_(or_(gt('ma_close_3', 'lag_open_9'), gt('ma_volume_9', 'lag_volume_44')), gt('lag_close_40', 'ma_high_13')), gt('ma_close_4', 'lag_high_47'))",1.0%,116918.97703677377,110315.68704580954,1163.7100970760914,982.7646019715127,2024-08-03 08:58:24.339347+00:00
