,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,22993,"or_(gt('ma_high_35', 'lag_low_22'), and_(gt('ma_volume_44', 'ma_volume_13'), gt('lag_low_38', 'ma_open_28')))",1.0%,116918.97703677377,107322.16172364875,1163.7100970760914,687.939571155807,2024-08-03 08:58:23.329481+00:00
