,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23606,"or_(gt('lag_open_3', 'lag_low_23'), gt('ma_volume_40', 'ma_volume_19'))",1.0%,116918.97703677377,146881.04760315295,1163.7100970760914,622.201992279815,2024-08-03 08:58:25.525972+00:00
