,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24580,"or_(gt('lag_low_36', 'lag_low_6'), gt('ma_high_5', 'ma_close_49'))",1.0%,116918.97703677377,189072.29449893767,1163.7100970760914,712.6102331550003,2024-08-12 01:52:05.853323+00:00,"(158011.01232813473,)"
