,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23221,"or_(or_(gt('ma_high_16', 'lag_close_44'), gt('ma_volume_47', 'ma_volume_5')), gt('ma_open_8', 'lag_low_17'))",1.0%,116918.97703677377,108687.79665962505,1163.7100970760914,734.1624626076909,2024-08-03 08:58:25.841484+00:00
