,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24619,"or_(gt('ma_volume_34', 'percentage_volume_37'), gt('lag_close_30', 'ma_low_44'))",1.0%,116918.97703677377,133746.91954285704,1163.7100970760914,1000,2024-08-12 01:52:05.832626+00:00,"(127200.02193788064,)"
