,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time,fitness_value
0,100,50,24500,"or_(gt('lag_high_5', 'Open'), or_(or_(and_(gt('lag_low_47', 'ma_open_20'), gt('ma_high_47', 'ma_low_5')), or_(gt('lag_low_23', 'ma_high_42'), gt('lag_high_41', 'ma_open_24'))), gt('ma_open_12', 'ma_low_41')))",1.0%,116918.97703677377,166629.86757666754,1163.7100970760914,833.0823506486015,2024-08-12 01:52:06.002047+00:00,"(124741.62829081938,)"
