,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,24251,"or_(gt('lag_low_43', 'ma_close_46'), gt('ma_open_5', 'ma_low_43'))",1.0%,116918.97703677377,97322.17546860002,1163.7100970760914,753.070721682524,2024-08-03 08:58:26.631282+00:00
