,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23501,"or_(gt('lag_high_39', 'ma_close_45'), or_(and_(gt('ma_volume_38', 'lag_volume_40'), gt('lag_high_17', 'lag_open_6')), gt('lag_high_8', 'lag_low_41')))",1.0%,116918.97703677377,87181.68247411733,1163.7100970760914,559.9997543116382,2024-08-03 08:58:23.000861+00:00
