,population_number,generations,run_time,best_tree,trading_cost,buy_hold_train,strategy_value_train,buy_hold_test,strategy_value_test,time
0,100,50,23797,"or_(gt('ma_close_26', 'lag_close_42'), gt('ma_high_36', 'lag_low_19'))",1.0%,116918.97703677377,152655.6990581801,1163.7100970760914,902.9831946902121,2024-08-03 08:58:26.471382+00:00
